tw	tg	b	h	lambda	k	chi	range	prec	type
9	15	55.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	276	56.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	54	57.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	389	57.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	107	56.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	52	55.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	244	56.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	317	55.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	212	55.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	234	56.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	681	55.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	167	56.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	33	56.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	98	54.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	59	55.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	149	55.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	138	56.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	157	55.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	808	56.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	983	56.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	253	55.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	455	55.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	87	56.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	720	57.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	900	55.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	70	57.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	768	56.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	868	55.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	983	57.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	8	56.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	491	56.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	167	56.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	55	56.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	842	56.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	30	55.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	99	55.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
