tw	tg	b	h	lambda	k	chi	range	prec	type
9	999	60.1	4	100	2	1.0	0.1	5	MUTATE
9	999	61.0	4	100	2	1.0	0.1	5	MUTATE
9	999	61.1	4	100	2	1.0	0.1	5	MUTATE
9	999	59.5	4	100	2	1.0	0.1	5	MUTATE
9	999	57.9	4	100	2	1.0	0.1	5	MUTATE
9	999	60.0	4	100	2	1.0	0.1	5	MUTATE
9	999	59.1	4	100	2	1.0	0.1	5	MUTATE
9	999	58.5	4	100	2	1.0	0.1	5	MUTATE
9	999	62.4	4	100	2	1.0	0.1	5	MUTATE
9	999	65.1	4	100	2	1.0	0.1	5	MUTATE
9	999	57.6	4	100	2	1.0	0.1	5	MUTATE
9	999	58.5	4	100	2	1.0	0.1	5	MUTATE
9	999	61.4	4	100	2	1.0	0.1	5	MUTATE
9	999	57.1	4	100	2	1.0	0.1	5	MUTATE
9	999	61.7	4	100	2	1.0	0.1	5	MUTATE
9	999	63.8	4	100	2	1.0	0.1	5	MUTATE
9	999	58.6	4	100	2	1.0	0.1	5	MUTATE
9	999	57.0	4	100	2	1.0	0.1	5	MUTATE
9	999	61.1	4	100	2	1.0	0.1	5	MUTATE
9	999	58.7	4	100	2	1.0	0.1	5	MUTATE
9	999	52.6	4	100	2	1.0	0.1	5	MUTATE
9	999	58.0	4	100	2	1.0	0.1	5	MUTATE
9	999	63.6	4	100	2	1.0	0.1	5	MUTATE
9	999	54.9	4	100	2	1.0	0.1	5	MUTATE
9	999	60.3	4	100	2	1.0	0.1	5	MUTATE
9	999	58.5	4	100	2	1.0	0.1	5	MUTATE
9	999	58.1	4	100	2	1.0	0.1	5	MUTATE
9	999	56.2	4	100	2	1.0	0.1	5	MUTATE
9	999	57.5	4	100	2	1.0	0.1	5	MUTATE
9	999	58.8	4	100	2	1.0	0.1	5	MUTATE
9	999	59.8	4	100	2	1.0	0.1	5	MUTATE
9	999	57.9	4	100	2	1.0	0.1	5	MUTATE
9	999	59.7	4	100	2	1.0	0.1	5	MUTATE
9	999	57.7	4	100	2	1.0	0.1	5	MUTATE
9	999	68.3	4	100	2	1.0	0.1	5	MUTATE
9	999	50.4	4	100	2	1.0	0.1	5	MUTATE
9	999	56.5	4	100	2	1.0	0.1	5	MUTATE
9	999	57.6	4	100	2	1.0	0.1	5	MUTATE
9	999	59.0	4	100	2	1.0	0.1	5	MUTATE
9	999	54.3	4	100	2	1.0	0.1	5	MUTATE
9	999	60.8	4	100	2	1.0	0.1	5	MUTATE
9	999	56.8	4	100	2	1.0	0.1	5	MUTATE
9	999	65.3	4	100	2	1.0	0.1	5	MUTATE
9	999	61.2	4	100	2	1.0	0.1	5	MUTATE
9	999	59.0	4	100	2	1.0	0.1	5	MUTATE
9	999	58.2	4	100	2	1.0	0.1	5	MUTATE
9	999	57.0	4	100	2	1.0	0.1	5	MUTATE
9	999	63.1	4	100	2	1.0	0.1	5	MUTATE
9	999	55.2	4	100	2	1.0	0.1	5	MUTATE
9	999	62.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	65.4	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.4	4	100	2	1.0	0.1	5	MUTATE2
9	999	64.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	54.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.8	4	100	2	1.0	0.1	5	MUTATE2
9	999	64.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	52.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.4	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.4	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.4	4	100	2	1.0	0.1	5	MUTATE2
9	999	56.8	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	70.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.4	4	100	2	1.0	0.1	5	MUTATE2
9	999	63.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	56.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	53.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	62.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.4	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.8	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	52.4	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	56.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	56.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	62.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	62.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	63.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	54.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	56.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	62.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	64.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	63.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.8	4	100	2	1.0	0.1	5	MUTATE2
9	999	62.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	61.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	62.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.1	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	62.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	63.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	62.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.8	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.2	4	100	2	1.0	0.1	5	MUTATE2
9	999	60.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.5	4	100	2	1.0	0.1	5	MUTATE2
9	999	59.6	4	100	2	1.0	0.1	5	MUTATE2
9	999	56.3	4	100	2	1.0	0.1	5	MUTATE2
9	999	58.9	4	100	2	1.0	0.1	5	MUTATE2
9	999	55.0	4	100	2	1.0	0.1	5	MUTATE2
9	999	56.7	4	100	2	1.0	0.1	5	MUTATE2
9	999	57.6	4	100	2	1.0	0.1	5	GDR
9	999	60.5	4	100	2	1.0	0.1	5	GDR
9	999	59.2	4	100	2	1.0	0.1	5	GDR
9	999	65.2	4	100	2	1.0	0.1	5	GDR
9	999	60.1	4	100	2	1.0	0.1	5	GDR
9	999	60.0	4	100	2	1.0	0.1	5	GDR
9	999	60.0	4	100	2	1.0	0.1	5	GDR
9	999	60.5	4	100	2	1.0	0.1	5	GDR
9	999	59.4	4	100	2	1.0	0.1	5	GDR
9	999	59.1	4	100	2	1.0	0.1	5	GDR
9	999	58.3	4	100	2	1.0	0.1	5	GDR
9	999	58.1	4	100	2	1.0	0.1	5	GDR
9	999	59.5	4	100	2	1.0	0.1	5	GDR
9	999	60.0	4	100	2	1.0	0.1	5	GDR
9	999	61.4	4	100	2	1.0	0.1	5	GDR
9	999	56.6	4	100	2	1.0	0.1	5	GDR
9	999	60.3	4	100	2	1.0	0.1	5	GDR
9	999	62.3	4	100	2	1.0	0.1	5	GDR
9	999	58.2	4	100	2	1.0	0.1	5	GDR
9	999	55.6	4	100	2	1.0	0.1	5	GDR
9	999	57.9	4	100	2	1.0	0.1	5	GDR
9	999	63.3	4	100	2	1.0	0.1	5	GDR
9	999	61.0	4	100	2	1.0	0.1	5	GDR
9	999	58.1	4	100	2	1.0	0.1	5	GDR
9	999	59.0	4	100	2	1.0	0.1	5	GDR
9	999	62.0	4	100	2	1.0	0.1	5	GDR
9	999	58.9	4	100	2	1.0	0.1	5	GDR
9	999	62.3	4	100	2	1.0	0.1	5	GDR
9	999	63.6	4	100	2	1.0	0.1	5	GDR
9	999	60.5	4	100	2	1.0	0.1	5	GDR
9	999	57.5	4	100	2	1.0	0.1	5	GDR
9	999	61.2	4	100	2	1.0	0.1	5	GDR
9	999	56.4	4	100	2	1.0	0.1	5	GDR
9	999	56.6	4	100	2	1.0	0.1	5	GDR
9	999	57.9	4	100	2	1.0	0.1	5	GDR
9	999	59.7	4	100	2	1.0	0.1	5	GDR
9	999	61.6	4	100	2	1.0	0.1	5	GDR
9	999	57.8	4	100	2	1.0	0.1	5	GDR
9	999	62.0	4	100	2	1.0	0.1	5	GDR
9	999	53.8	4	100	2	1.0	0.1	5	GDR
9	999	55.1	4	100	2	1.0	0.1	5	GDR
9	999	57.8	4	100	2	1.0	0.1	5	GDR
9	999	54.9	4	100	2	1.0	0.1	5	GDR
9	999	56.3	4	100	2	1.0	0.1	5	GDR
9	999	57.4	4	100	2	1.0	0.1	5	GDR
9	999	61.5	4	100	2	1.0	0.1	5	GDR
9	999	58.9	4	100	2	1.0	0.1	5	GDR
9	999	61.8	4	100	2	1.0	0.1	5	GDR
9	999	61.1	4	100	2	1.0	0.1	5	GDR
9	999	56.2	4	100	2	1.0	0.1	5	GDR
9	999	60.0	4	100	2	1.0	0.1	5	GDR
9	999	61.7	4	100	2	1.0	0.1	5	GDR
9	999	58.3	4	100	2	1.0	0.1	5	GDR
9	999	58.5	4	100	2	1.0	0.1	5	GDR
9	999	58.1	4	100	2	1.0	0.1	5	GDR
9	999	60.3	4	100	2	1.0	0.1	5	GDR
9	999	60.6	4	100	2	1.0	0.1	5	GDR
9	999	62.7	4	100	2	1.0	0.1	5	GDR
9	999	61.9	4	100	2	1.0	0.1	5	GDR
9	999	57.8	4	100	2	1.0	0.1	5	GDR
9	999	58.7	4	100	2	1.0	0.1	5	GDR
9	999	58.3	4	100	2	1.0	0.1	5	GDR
9	999	59.7	4	100	2	1.0	0.1	5	GDR
9	999	58.4	4	100	2	1.0	0.1	5	GDR
9	999	60.9	4	100	2	1.0	0.1	5	GDR
9	999	61.4	4	100	2	1.0	0.1	5	GDR
9	999	57.5	4	100	2	1.0	0.1	5	GDR
9	999	57.0	4	100	2	1.0	0.1	5	GDR
9	999	60.1	4	100	2	1.0	0.1	5	GDR
9	999	60.5	4	100	2	1.0	0.1	5	GDR
9	999	60.5	4	100	2	1.0	0.1	5	GDR
9	999	60.6	4	100	2	1.0	0.1	5	GDR
9	999	57.4	4	100	2	1.0	0.1	5	GDR
9	999	57.6	4	100	2	1.0	0.1	5	GDR
9	999	58.7	4	100	2	1.0	0.1	5	GDR
9	999	58.0	4	100	2	1.0	0.1	5	GDR
9	999	61.0	4	100	2	1.0	0.1	5	GDR
9	999	60.5	4	100	2	1.0	0.1	5	GDR
9	999	62.1	4	100	2	1.0	0.1	5	GDR
9	999	63.7	4	100	2	1.0	0.1	5	GDR
9	999	58.4	4	100	2	1.0	0.1	5	GDR
9	999	61.0	4	100	2	1.0	0.1	5	GDR
9	999	57.2	4	100	2	1.0	0.1	5	GDR
9	999	58.6	4	100	2	1.0	0.1	5	GDR
9	999	57.7	4	100	2	1.0	0.1	5	GDR
9	999	55.2	4	100	2	1.0	0.1	5	GDR
9	999	62.6	4	100	2	1.0	0.1	5	GDR
9	999	63.0	4	100	2	1.0	0.1	5	GDR
9	999	57.8	4	100	2	1.0	0.1	5	GDR
9	999	60.7	4	100	2	1.0	0.1	5	GDR
9	999	62.0	4	100	2	1.0	0.1	5	GDR
9	999	56.2	4	100	2	1.0	0.1	5	GDR
9	999	55.5	4	100	2	1.0	0.1	5	GDR
9	999	59.2	4	100	2	1.0	0.1	5	GDR
9	999	54.6	4	100	2	1.0	0.1	5	GDR
9	999	55.4	4	100	2	1.0	0.1	5	GDR
9	999	56.5	4	100	2	1.0	0.1	5	GDR
9	999	56.8	4	100	2	1.0	0.1	5	GDR
9	999	61.7	4	100	2	1.0	0.1	5	GDR
9	999	60.4	4	100	2	1.0	0.1	5	GDR
9	999	60.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	54.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	54.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	52.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	64.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	56.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	55.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	52.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	63.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	56.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	52.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	53.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	54.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	62.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	62.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	53.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	56.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	62.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	62.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	62.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	59.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	60.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	56.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	55.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	62.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	61.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	57.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE
9	999	58.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	60.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	57.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	58.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	60.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	59.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	58.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	57.4	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	56.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	60.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	61.1	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	64.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	56.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	55.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	48.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	57.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	64.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	65.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	57.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	63.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	57.6	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	61.2	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	62.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	58.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	58.8	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	57.7	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	60.5	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	55.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	60.9	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	58.0	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
9	999	59.3	4	100	2	1.0	0.1	5	GDR_THEN_MUTATE2
