tw	tg	b	h	lambda	k	chi	range	prec	type
9	999	61.7	4	100	2	1.0	0.1	5	MUTATE
9	999	60.0	4	100	2	1.0	0.1	5	MUTATE
9	999	57.3	4	100	2	1.0	0.1	5	MUTATE
9	999	58.4	4	100	2	1.0	0.1	5	MUTATE
9	999	60.2	4	100	2	1.0	0.1	5	MUTATE
9	999	57.0	4	100	2	1.0	0.1	5	MUTATE
9	999	60.5	4	100	2	1.0	0.1	5	MUTATE
9	999	59.1	4	100	2	1.0	0.1	5	MUTATE
9	999	58.9	4	100	2	1.0	0.1	5	MUTATE
