tw	tg	b	h	lambda	k	chi	range	prec	type
9	23	56.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	555	56.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	419	56.0	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	536	56.8	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	677	56.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	140	55.6	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	700	56.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	218	55.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	32	56.6	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	189	54.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	372	55.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	777	58.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	97	57.4	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	817	55.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	122	57.6	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	710	57.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	764	56.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	361	55.4	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	24	58.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	225	55.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	232	56.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	196	56.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	895	57.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	811	56.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	908	56.0	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	322	55.7	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	380	57.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	195	55.8	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	204	56.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	480	55.8	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	178	56.0	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	291	55.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	794	55.7	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	447	54.8	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	67	56.0	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	389	57.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	90	55.8	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	155	55.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	943	56.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	358	56.0	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	931	55.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	590	57.0	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	859	56.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	398	56.4	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	657	56.6	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	886	55.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	87	56.4	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	579	54.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	373	57.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	465	56.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	177	56.4	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	300	56.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	807	55.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	792	55.7	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	672	56.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	556	55.7	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	848	56.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	623	55.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	613	55.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	487	57.0	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	233	56.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	898	56.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	66	55.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	945	55.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	488	55.8	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	997	56.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	331	56.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	174	55.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	331	56.0	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	556	56.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	529	55.6	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	386	56.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	349	55.5	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	710	56.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	189	56.4	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	943	56.7	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	850	56.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	134	55.6	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	694	55.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	388	55.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	421	55.9	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	563	57.1	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	865	55.7	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	254	56.8	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	145	55.2	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
9	296	56.3	4	100	2	2.5	0.1	5	GDR_THEN_MUTATE2
