tw	tg	b	h	lambda	k	chi	range	prec	type
9	999	58.4	4	100	2	1.0	0.1	5	MUTATE
9	999	61.2	4	100	2	1.0	0.1	5	MUTATE
9	999	63.9	4	100	2	1.0	0.1	5	MUTATE
9	999	57.5	4	100	2	1.0	0.1	5	MUTATE
9	999	58.2	4	100	2	1.0	0.1	5	MUTATE
9	999	63.2	4	100	2	1.0	0.1	5	MUTATE
9	999	58.5	4	100	2	1.0	0.1	5	MUTATE
9	999	61.2	4	100	2	1.0	0.1	5	MUTATE
9	999	56.2	4	100	2	1.0	0.1	5	MUTATE
9	999	60.0	4	100	2	1.0	0.1	5	MUTATE
9	999	54.6	4	100	2	1.0	0.1	5	MUTATE
9	999	60.5	4	100	2	1.0	0.1	5	MUTATE
