tw	tg	b	h	lambda	k	chi	range	prec	type
9	915	56.5	4	100	2	1.0	0.1	5	GDR
9	892	56.3	4	100	2	1.0	0.1	5	GDR
9	426	56.3	4	100	2	1.0	0.1	5	GDR
9	845	55.2	4	100	2	1.0	0.1	5	GDR
9	64	55.8	4	100	2	1.0	0.1	5	GDR
9	6	56.3	4	100	2	1.0	0.1	5	GDR
9	147	56.5	4	100	2	1.0	0.1	5	GDR
9	305	56.8	4	100	2	1.0	0.1	5	GDR
9	86	57.4	4	100	2	1.0	0.1	5	GDR
9	578	56.2	4	100	2	1.0	0.1	5	GDR
9	123	55.5	4	100	2	1.0	0.1	5	GDR
9	9	55.6	4	100	2	1.0	0.1	5	GDR
9	881	58.8	4	100	2	1.0	0.1	5	GDR
9	695	56.5	4	100	2	1.0	0.1	5	GDR
9	461	56.0	4	100	2	1.0	0.1	5	GDR
9	476	56.7	4	100	2	1.0	0.1	5	GDR
9	8	54.9	4	100	2	1.0	0.1	5	GDR
9	636	55.0	4	100	2	1.0	0.1	5	GDR
9	842	56.2	4	100	2	1.0	0.1	5	GDR
9	369	56.9	4	100	2	1.0	0.1	5	GDR
9	497	56.4	4	100	2	1.0	0.1	5	GDR
9	87	58.4	5	100	2	1.0	0.1	5	GDR
9	40	56.1	5	100	2	1.0	0.1	5	GDR
9	10	56.6	5	100	2	1.0	0.1	5	GDR
9	29	57.1	5	100	2	1.0	0.1	5	GDR
9	152	57.4	5	100	2	1.0	0.1	5	GDR
9	48	55.1	5	100	2	1.0	0.1	5	GDR
9	28	54.0	5	100	2	1.0	0.1	5	GDR
9	430	56.7	5	100	2	1.0	0.1	5	GDR
9	404	55.3	5	100	2	1.0	0.1	5	GDR
9	609	57.2	5	100	2	1.0	0.1	5	GDR
9	25	56.6	5	100	2	1.0	0.1	5	GDR
9	62	56.0	5	100	2	1.0	0.1	5	GDR
9	759	58.9	5	100	2	1.0	0.1	5	GDR
9	577	57.5	5	100	2	1.0	0.1	5	GDR
9	875	58.4	5	100	2	1.0	0.1	5	GDR
9	910	56.1	5	100	2	1.0	0.1	5	GDR
9	445	55.7	5	100	2	1.0	0.1	5	GDR
9	523	57.8	5	100	2	1.0	0.1	5	GDR
9	531	56.7	5	100	2	1.0	0.1	5	GDR
9	377	58.7	5	100	2	1.0	0.1	5	GDR
9	79	55.8	5	100	2	1.0	0.1	5	GDR
9	730	57.9	5	100	2	1.0	0.1	5	GDR
9	642	55.3	5	100	2	1.0	0.1	5	GDR
9	80	56.6	5	100	2	1.0	0.1	5	GDR
9	157	56.9	5	100	2	1.0	0.1	5	GDR
9	218	55.7	5	100	2	1.0	0.1	5	GDR
9	569	56.4	5	100	2	1.0	0.1	5	GDR
9	842	56.7	5	100	2	1.0	0.1	5	GDR
9	13	55.9	5	100	2	1.0	0.1	5	GDR
9	62	57.8	5	100	2	1.0	0.1	5	GDR
9	3	55.0	5	100	2	1.0	0.1	5	GDR
9	828	57.3	5	100	2	1.0	0.1	5	GDR
9	120	56.4	5	100	2	1.0	0.1	5	GDR
9	789	57.1	5	100	2	1.0	0.1	5	GDR
9	846	57.3	5	100	2	1.0	0.1	5	GDR
9	394	54.6	5	100	2	1.0	0.1	5	GDR
9	94	56.2	5	100	2	1.0	0.1	5	GDR
9	177	56.5	5	100	2	1.0	0.1	5	GDR
9	25	55.7	5	100	2	1.0	0.1	5	GDR
9	1	55.5	5	100	2	1.0	0.1	5	GDR
9	581	55.2	5	100	2	1.0	0.1	5	GDR
9	35	56.3	5	100	2	1.0	0.1	5	GDR
9	497	56.7	5	100	2	1.0	0.1	5	GDR
9	77	57.0	5	100	2	1.0	0.1	5	GDR
9	27	57.0	5	100	2	1.0	0.1	5	GDR
9	482	57.0	5	100	2	1.0	0.1	5	GDR
9	613	57.6	5	100	2	1.0	0.1	5	GDR
9	68	54.9	5	100	2	1.0	0.1	5	GDR
9	161	56.0	5	100	2	1.0	0.1	5	GDR
9	10	55.5	5	100	2	1.0	0.1	5	GDR
9	109	53.8	5	100	2	1.0	0.1	5	GDR
9	351	56.8	5	100	2	1.0	0.1	5	GDR
9	139	56.4	5	100	2	1.0	0.1	5	GDR
9	239	56.7	5	100	2	1.0	0.1	5	GDR
9	242	55.8	5	100	2	1.0	0.1	5	GDR
9	936	56.1	5	100	2	1.0	0.1	5	GDR
9	913	58.0	5	100	2	1.0	0.1	5	GDR
9	302	56.0	5	100	2	1.0	0.1	5	GDR
9	580	56.2	5	100	2	1.0	0.1	5	GDR
9	126	58.2	5	100	2	1.0	0.1	5	GDR
9	14	55.3	5	100	2	1.0	0.1	5	GDR
9	820	54.9	5	100	2	1.0	0.1	5	GDR
9	133	57.9	5	100	2	1.0	0.1	5	GDR
9	911	56.4	5	100	2	1.0	0.1	5	GDR
9	18	57.2	5	100	2	1.0	0.1	5	GDR
9	50	54.8	5	100	2	1.0	0.1	5	GDR
9	559	57.4	5	100	2	1.0	0.1	5	GDR
9	802	57.2	5	100	2	1.0	0.1	5	GDR
9	378	57.4	5	100	2	1.0	0.1	5	GDR
9	191	57.5	5	100	2	1.0	0.1	5	GDR
9	79	54.7	5	100	2	1.0	0.1	5	GDR
9	411	57.3	5	100	2	1.0	0.1	5	GDR
9	729	57.1	5	100	2	1.0	0.1	5	GDR
9	956	56.8	5	100	2	1.0	0.1	5	GDR
9	514	57.0	5	100	2	1.0	0.1	5	GDR
9	113	55.7	5	100	2	1.0	0.1	5	GDR
9	82	55.9	5	100	2	1.0	0.1	5	GDR
9	132	57.7	5	100	2	1.0	0.1	5	GDR
9	188	57.6	5	100	2	1.0	0.1	5	GDR
9	240	56.0	5	100	2	1.0	0.1	5	GDR
9	62	55.0	5	100	2	1.0	0.1	5	GDR
9	883	56.0	5	100	2	1.0	0.1	5	GDR
9	765	57.6	5	100	2	1.0	0.1	5	GDR
9	417	56.1	5	100	2	1.0	0.1	5	GDR
9	173	54.7	5	100	2	1.0	0.1	5	GDR
9	373	57.1	5	100	2	1.0	0.1	5	GDR
9	479	56.7	5	100	2	1.0	0.1	5	GDR
9	664	57.8	5	100	2	1.0	0.1	5	GDR
9	487	55.5	5	100	2	1.0	0.1	5	GDR
9	14	56.2	5	100	2	1.0	0.1	5	GDR
9	581	58.4	5	100	2	1.0	0.1	5	GDR
9	805	57.3	5	100	2	1.0	0.1	5	GDR
9	475	55.6	5	100	2	1.0	0.1	5	GDR
9	140	55.5	5	100	2	1.0	0.1	5	GDR
9	614	56.5	5	100	2	1.0	0.1	5	GDR
9	93	56.7	5	100	2	1.0	0.1	5	GDR
9	1	56.4	5	100	2	1.0	0.1	5	GDR
9	685	57.1	5	100	2	1.0	0.1	5	GDR
9	160	54.7	5	100	2	1.0	0.1	5	GDR
9	43	55.1	5	100	2	1.0	0.1	5	GDR
9	995	56.0	6	100	2	1.0	0.1	5	GDR
9	255	58.3	6	100	2	1.0	0.1	5	GDR
9	151	56.3	6	100	2	1.0	0.1	5	GDR
9	193	55.6	6	100	2	1.0	0.1	5	GDR
9	60	56.1	6	100	2	1.0	0.1	5	GDR
9	927	56.1	6	100	2	1.0	0.1	5	GDR
9	468	57.6	6	100	2	1.0	0.1	5	GDR
9	54	56.0	6	100	2	1.0	0.1	5	GDR
9	353	56.3	6	100	2	1.0	0.1	5	GDR
9	336	56.5	6	100	2	1.0	0.1	5	GDR
9	98	54.6	6	100	2	1.0	0.1	5	GDR
9	21	55.3	6	100	2	1.0	0.1	5	GDR
9	902	56.2	6	100	2	1.0	0.1	5	GDR
9	445	55.1	6	100	2	1.0	0.1	5	GDR
9	403	57.2	6	100	2	1.0	0.1	5	GDR
9	153	56.1	6	100	2	1.0	0.1	5	GDR
9	694	58.5	6	100	2	1.0	0.1	5	GDR
9	100	58.2	6	100	2	1.0	0.1	5	GDR
9	285	56.4	6	100	2	1.0	0.1	5	GDR
9	722	58.0	6	100	2	1.0	0.1	5	GDR
9	729	57.9	6	100	2	1.0	0.1	5	GDR
9	206	56.4	6	100	2	1.0	0.1	5	GDR
9	148	56.7	6	100	2	1.0	0.1	5	GDR
9	1	55.6	6	100	2	1.0	0.1	5	GDR
9	98	55.8	6	100	2	1.0	0.1	5	GDR
9	954	56.6	6	100	2	1.0	0.1	5	GDR
9	67	54.8	6	100	2	1.0	0.1	5	GDR
9	8	55.1	6	100	2	1.0	0.1	5	GDR
9	529	56.4	6	100	2	1.0	0.1	5	GDR
9	119	55.7	6	100	2	1.0	0.1	5	GDR
9	205	56.1	6	100	2	1.0	0.1	5	GDR
9	474	58.1	6	100	2	1.0	0.1	5	GDR
9	1	56.6	6	100	2	1.0	0.1	5	GDR
9	344	57.7	6	100	2	1.0	0.1	5	GDR
9	195	56.5	6	100	2	1.0	0.1	5	GDR
9	88	56.1	6	100	2	1.0	0.1	5	GDR
9	798	56.2	6	100	2	1.0	0.1	5	GDR
9	35	55.8	6	100	2	1.0	0.1	5	GDR
9	864	55.2	6	100	2	1.0	0.1	5	GDR
9	45	54.8	6	100	2	1.0	0.1	5	GDR
9	129	55.0	6	100	2	1.0	0.1	5	GDR
9	704	55.1	6	100	2	1.0	0.1	5	GDR
9	136	57.2	6	100	2	1.0	0.1	5	GDR
9	132	56.2	6	100	2	1.0	0.1	5	GDR
9	434	56.5	6	100	2	1.0	0.1	5	GDR
9	562	56.3	6	100	2	1.0	0.1	5	GDR
9	113	55.3	6	100	2	1.0	0.1	5	GDR
9	634	56.6	6	100	2	1.0	0.1	5	GDR
9	22	54.9	6	100	2	1.0	0.1	5	GDR
9	584	56.3	6	100	2	1.0	0.1	5	GDR
9	327	56.0	6	100	2	1.0	0.1	5	GDR
9	976	54.9	6	100	2	1.0	0.1	5	GDR
9	389	56.9	6	100	2	1.0	0.1	5	GDR
9	134	56.6	6	100	2	1.0	0.1	5	GDR
9	278	59.3	6	100	2	1.0	0.1	5	GDR
9	92	55.9	6	100	2	1.0	0.1	5	GDR
9	767	57.5	6	100	2	1.0	0.1	5	GDR
9	418	58.3	6	100	2	1.0	0.1	5	GDR
9	652	56.5	6	100	2	1.0	0.1	5	GDR
9	10	58.4	6	100	2	1.0	0.1	5	GDR
9	73	56.9	6	100	2	1.0	0.1	5	GDR
9	98	55.4	6	100	2	1.0	0.1	5	GDR
9	619	57.2	6	100	2	1.0	0.1	5	GDR
9	407	56.1	6	100	2	1.0	0.1	5	GDR
9	763	56.7	6	100	2	1.0	0.1	5	GDR
9	572	55.4	6	100	2	1.0	0.1	5	GDR
9	233	56.7	6	100	2	1.0	0.1	5	GDR
9	609	56.2	6	100	2	1.0	0.1	5	GDR
9	509	56.1	6	100	2	1.0	0.1	5	GDR
9	427	55.1	6	100	2	1.0	0.1	5	GDR
9	513	57.4	6	100	2	1.0	0.1	5	GDR
9	641	56.0	6	100	2	1.0	0.1	5	GDR
9	858	56.1	6	100	2	1.0	0.1	5	GDR
9	550	56.5	6	100	2	1.0	0.1	5	GDR
9	495	56.4	6	100	2	1.0	0.1	5	GDR
9	82	54.2	6	100	2	1.0	0.1	5	GDR
9	223	56.8	6	100	2	1.0	0.1	5	GDR
9	499	56.9	6	100	2	1.0	0.1	5	GDR
9	62	56.4	6	100	2	1.0	0.1	5	GDR
9	478	57.9	6	100	2	1.0	0.1	5	GDR
9	355	55.8	6	100	2	1.0	0.1	5	GDR
9	422	55.7	6	100	2	1.0	0.1	5	GDR
9	655	55.8	6	100	2	1.0	0.1	5	GDR
9	677	57.5	6	100	2	1.0	0.1	5	GDR
9	5	56.9	6	100	2	1.0	0.1	5	GDR
9	598	56.6	6	100	2	1.0	0.1	5	GDR
9	98	56.7	6	100	2	1.0	0.1	5	GDR
9	399	56.0	6	100	2	1.0	0.1	5	GDR
9	138	57.4	6	100	2	1.0	0.1	5	GDR
9	219	56.9	6	100	2	1.0	0.1	5	GDR
9	104	55.2	6	100	2	1.0	0.1	5	GDR
9	133	55.8	6	100	2	1.0	0.1	5	GDR
9	395	57.6	6	100	2	1.0	0.1	5	GDR
9	186	57.0	6	100	2	1.0	0.1	5	GDR
9	1	56.7	6	100	2	1.0	0.1	5	GDR
9	418	58.4	6	100	2	1.0	0.1	5	GDR
9	36	57.0	6	100	2	1.0	0.1	5	GDR
9	809	55.2	6	100	2	1.0	0.1	5	GDR
9	270	56.4	6	100	2	1.0	0.1	5	GDR
9	534	56.3	6	100	2	1.0	0.1	5	GDR
9	133	57.4	7	100	2	1.0	0.1	5	GDR
9	212	56.4	7	100	2	1.0	0.1	5	GDR
9	761	56.4	7	100	2	1.0	0.1	5	GDR
9	51	56.4	7	100	2	1.0	0.1	5	GDR
9	26	54.7	7	100	2	1.0	0.1	5	GDR
9	151	56.1	7	100	2	1.0	0.1	5	GDR
9	216	55.9	7	100	2	1.0	0.1	5	GDR
9	952	56.2	7	100	2	1.0	0.1	5	GDR
9	209	56.6	7	100	2	1.0	0.1	5	GDR
9	451	56.1	7	100	2	1.0	0.1	5	GDR
9	133	56.0	7	100	2	1.0	0.1	5	GDR
9	143	56.6	7	100	2	1.0	0.1	5	GDR
9	118	57.9	7	100	2	1.0	0.1	5	GDR
9	110	57.0	7	100	2	1.0	0.1	5	GDR
9	39	57.1	7	100	2	1.0	0.1	5	GDR
9	31	57.1	7	100	2	1.0	0.1	5	GDR
9	957	56.1	7	100	2	1.0	0.1	5	GDR
9	416	56.3	7	100	2	1.0	0.1	5	GDR
9	572	55.8	7	100	2	1.0	0.1	5	GDR
9	578	56.3	7	100	2	1.0	0.1	5	GDR
9	99	57.4	7	100	2	1.0	0.1	5	GDR
9	46	56.3	7	100	2	1.0	0.1	5	GDR
9	537	56.6	7	100	2	1.0	0.1	5	GDR
9	34	57.9	7	100	2	1.0	0.1	5	GDR
9	4	56.3	7	100	2	1.0	0.1	5	GDR
9	633	54.9	7	100	2	1.0	0.1	5	GDR
9	49	57.6	7	100	2	1.0	0.1	5	GDR
9	256	57.7	7	100	2	1.0	0.1	5	GDR
9	584	55.5	7	100	2	1.0	0.1	5	GDR
9	105	58.1	7	100	2	1.0	0.1	5	GDR
9	18	57.2	7	100	2	1.0	0.1	5	GDR
9	453	54.9	7	100	2	1.0	0.1	5	GDR
9	720	56.8	7	100	2	1.0	0.1	5	GDR
9	42	58.3	7	100	2	1.0	0.1	5	GDR
9	529	55.2	7	100	2	1.0	0.1	5	GDR
9	111	56.2	7	100	2	1.0	0.1	5	GDR
9	21	56.1	7	100	2	1.0	0.1	5	GDR
9	836	57.3	7	100	2	1.0	0.1	5	GDR
9	299	56.8	7	100	2	1.0	0.1	5	GDR
9	361	57.0	7	100	2	1.0	0.1	5	GDR
9	20	57.8	7	100	2	1.0	0.1	5	GDR
9	226	56.4	7	100	2	1.0	0.1	5	GDR
9	279	56.8	7	100	2	1.0	0.1	5	GDR
9	112	55.6	7	100	2	1.0	0.1	5	GDR
9	872	58.1	7	100	2	1.0	0.1	5	GDR
9	13	56.4	7	100	2	1.0	0.1	5	GDR
9	75	55.1	7	100	2	1.0	0.1	5	GDR
9	230	56.6	7	100	2	1.0	0.1	5	GDR
9	102	54.8	7	100	2	1.0	0.1	5	GDR
9	899	55.5	7	100	2	1.0	0.1	5	GDR
9	985	55.7	7	100	2	1.0	0.1	5	GDR
9	16	55.0	7	100	2	1.0	0.1	5	GDR
9	10	54.5	7	100	2	1.0	0.1	5	GDR
9	43	55.6	7	100	2	1.0	0.1	5	GDR
9	673	55.6	7	100	2	1.0	0.1	5	GDR
9	330	57.2	7	100	2	1.0	0.1	5	GDR
9	667	56.1	7	100	2	1.0	0.1	5	GDR
9	19	56.2	7	100	2	1.0	0.1	5	GDR
9	691	56.3	7	100	2	1.0	0.1	5	GDR
9	991	56.3	7	100	2	1.0	0.1	5	GDR
9	123	56.6	7	100	2	1.0	0.1	5	GDR
9	434	57.4	7	100	2	1.0	0.1	5	GDR
9	920	58.5	7	100	2	1.0	0.1	5	GDR
9	17	56.7	7	100	2	1.0	0.1	5	GDR
9	140	56.5	7	100	2	1.0	0.1	5	GDR
9	29	56.2	7	100	2	1.0	0.1	5	GDR
9	88	56.8	7	100	2	1.0	0.1	5	GDR
9	231	57.4	7	100	2	1.0	0.1	5	GDR
9	409	55.3	7	100	2	1.0	0.1	5	GDR
9	7	56.6	7	100	2	1.0	0.1	5	GDR
9	117	57.5	7	100	2	1.0	0.1	5	GDR
9	304	57.2	7	100	2	1.0	0.1	5	GDR
9	167	58.2	7	100	2	1.0	0.1	5	GDR
9	16	56.4	7	100	2	1.0	0.1	5	GDR
9	820	56.3	7	100	2	1.0	0.1	5	GDR
9	751	57.8	7	100	2	1.0	0.1	5	GDR
9	468	56.7	7	100	2	1.0	0.1	5	GDR
9	435	56.1	7	100	2	1.0	0.1	5	GDR
9	610	56.2	7	100	2	1.0	0.1	5	GDR
9	253	56.7	7	100	2	1.0	0.1	5	GDR
9	222	56.7	7	100	2	1.0	0.1	5	GDR
9	29	56.0	7	100	2	1.0	0.1	5	GDR
9	421	57.6	7	100	2	1.0	0.1	5	GDR
9	87	56.2	7	100	2	1.0	0.1	5	GDR
9	326	58.6	7	100	2	1.0	0.1	5	GDR
9	2	57.1	7	100	2	1.0	0.1	5	GDR
9	17	57.0	7	100	2	1.0	0.1	5	GDR
9	720	56.6	7	100	2	1.0	0.1	5	GDR
9	36	56.4	7	100	2	1.0	0.1	5	GDR
9	877	57.8	7	100	2	1.0	0.1	5	GDR
9	474	56.4	7	100	2	1.0	0.1	5	GDR
9	878	55.5	7	100	2	1.0	0.1	5	GDR
9	112	57.5	7	100	2	1.0	0.1	5	GDR
9	63	58.4	7	100	2	1.0	0.1	5	GDR
9	124	56.0	7	100	2	1.0	0.1	5	GDR
9	481	56.1	7	100	2	1.0	0.1	5	GDR
9	934	58.0	7	100	2	1.0	0.1	5	GDR
9	93	56.3	7	100	2	1.0	0.1	5	GDR
