tw	tg	b	h	lambda	k	chi	range	prec	type
9	999	62.2	4	100	2	1.0	0.1	5	MUTATE
9	999	58.4	4	100	2	1.0	0.1	5	MUTATE
9	999	55.3	4	100	2	1.0	0.1	5	MUTATE
9	999	66.0	4	100	2	1.0	0.1	5	MUTATE
9	999	54.8	4	100	2	1.0	0.1	5	MUTATE
9	999	61.7	4	100	2	1.0	0.1	5	MUTATE
9	999	57.6	4	100	2	1.0	0.1	5	MUTATE
9	999	58.4	4	100	2	1.0	0.1	5	MUTATE
