200	0.6	100	2	46	200
200	0.6	100	2	36	200
200	0.6	100	2	36	200
200	0.6	100	2	33	200
200	0.6	100	2	43	200
200	0.6	100	2	33	200
200	0.6	100	2	38	200
200	0.6	100	2	34	200
200	0.6	100	2	37	200
200	0.6	100	2	36	200
200	0.6	100	2	33	200
200	0.6	100	2	31	200
200	0.6	100	2	36	200
200	0.6	100	2	35	200
200	0.6	100	2	32	200
200	0.6	100	2	36	200
200	0.6	100	2	35	200
200	0.6	100	2	37	200
200	0.6	100	2	35	200
200	0.6	100	2	35	200
200	0.6	100	2	39	200
200	0.6	100	2	33	200
200	0.6	100	2	33	200
200	0.6	100	2	33	200
200	0.6	100	2	39	200
200	0.6	100	2	32	200
200	0.6	100	2	33	200
200	0.6	100	2	37	200
200	0.6	100	2	36	200
200	0.6	100	2	34	200
200	0.6	100	2	39	200
200	0.6	100	2	37	200
200	0.6	100	2	30	200
200	0.6	100	2	35	200
200	0.6	100	2	36	200
200	0.6	100	2	35	200
200	0.6	100	2	32	200
200	0.6	100	2	36	200
200	0.6	100	2	33	200
200	0.6	100	2	33	200
200	0.6	100	2	34	200
200	0.6	100	2	36	200
200	0.6	100	2	34	200
200	0.6	100	2	41	200
200	0.6	100	2	31	200
200	0.6	100	2	40	200
200	0.6	100	2	43	200
200	0.6	100	2	37	200
200	0.6	100	2	32	200
200	0.6	100	2	34	200
200	0.6	100	2	37	200
200	0.6	100	2	37	200
200	0.6	100	2	43	200
200	0.6	100	2	44	200
200	0.6	100	2	35	200
200	0.6	100	2	31	200
200	0.6	100	2	34	200
200	0.6	100	2	32	200
200	0.6	100	2	32	200
200	0.6	100	2	35	200
200	0.6	100	2	32	200
200	0.6	100	2	34	200
200	0.6	100	2	44	200
200	0.6	100	2	39	200
200	0.6	100	2	42	200
200	0.6	100	2	37	200
200	0.6	100	2	33	200
200	0.6	100	2	31	200
200	0.6	100	2	33	200
200	0.6	100	2	34	200
200	0.6	100	2	39	200
200	0.6	100	2	30	200
200	0.6	100	2	33	200
200	0.6	100	2	33	200
200	0.6	100	2	35	200
200	0.6	100	2	35	200
200	0.6	100	2	34	200
200	0.6	100	2	32	200
200	0.6	100	2	40	200
200	0.6	100	2	37	200
200	0.6	100	2	34	200
